x	y
478.3763732910156	86.28445434570312
652.1217651367188	87.64369201660156
359.1073913574219	89.20146179199219
403.078125	95.70008850097656
467.00311279296875	95.81519317626953
375.6392822265625	96.9374771118164
655.1173706054688	96.71435546875
326.0328063964844	101.6760025024414
721.5680541992188	105.68241882324219
404.9432373046875	108.39595031738281
532.9985961914062	107.99382781982422
386.9553527832031	110.30773162841797
360.2068176269531	117.61602020263672
454.4899597167969	117.61991119384766
345.4691467285156	125.10894012451172
353.7500915527344	126.1558837890625
615.4405517578125	126.30187225341797
687.156982421875	125.78865051269531
440.8373718261719	127.19818878173828
204.46839904785156	133.01609802246094
718.6022338867188	135.20184326171875
412.4670715332031	136.7039337158203
511.1949462890625	136.77842712402344
272.0670471191406	139.25750732421875
211.78553771972656	139.59356689453125
436.069091796875	145.4759521484375
383.27899169921875	146.65475463867188
424.9980773925781	147.2321319580078
487.8421630859375	148.3053741455078
643.8248291015625	150.3586883544922
685.3761596679688	150.08111572265625
697.8219604492188	152.21511840820312
377.9450988769531	153.41641235351562
676.97119140625	153.74160766601562
425.1664733886719	156.09214782714844
763.2222290039062	156.18447875976562
680.773193359375	157.94686889648438
721.2640991210938	157.76669311523438
703.6187133789062	159.048583984375
755.2763061523438	158.54205322265625
363.2075500488281	160.54183959960938
788.8106079101562	161.19558715820312
584.2816162109375	163.07896423339844
389.3018798828125	165.33447265625
678.8914794921875	165.1096649169922
653.41259765625	166.40573120117188
398.16656494140625	169.28350830078125
362.0462951660156	171.1262664794922
791.6044921875	171.63687133789062
448.4942626953125	172.6871795654297
389.7100524902344	173.68568420410156
491.8376770019531	177.74806213378906
557.2720947265625	178.5142364501953
352.4712219238281	180.9921417236328
482.483642578125	182.9401397705078
571.419677734375	182.8099822998047
548.01171875	184.9056854248047
500.4232177734375	187.42300415039062
535.0291748046875	187.33016967773438
429.7242126464844	189.32118225097656
476.83270263671875	189.13653564453125
526.7574462890625	191.17803955078125
471.64837646484375	192.32952880859375
562.4954223632812	191.90167236328125
577.3423461914062	193.16305541992188
483.0725402832031	196.35304260253906
570.1085205078125	195.65553283691406
418.91998291015625	198.46759033203125
492.5672912597656	197.64739990234375
428.9834289550781	198.68626403808594
592.87646484375	200.16639709472656
766.6876831054688	199.67550659179688
468.2435302734375	201.075927734375
626.366943359375	200.90740966796875
776.0433959960938	202.08749389648438
528.0164794921875	204.986328125
582.5127563476562	204.92892456054688
659.6094360351562	205.9525604248047
434.5303649902344	207.33006286621094
519.029296875	208.44293212890625
782.3585205078125	208.177734375
480.9596252441406	208.509521484375
638.677978515625	210.9470672607422
848.9039306640625	211.19137573242188
549.8114624023438	211.69717407226562
327.6947937011719	213.33995056152344
495.9937438964844	213.89268493652344
132.45541381835938	215.1852569580078
474.0018310546875	214.6468963623047
340.2845153808594	217.41226196289062
429.1289367675781	217.01608276367188
376.99420166015625	219.5327606201172
623.6036376953125	220.1941375732422
482.7131042480469	220.80645751953125
463.5894775390625	221.55523681640625
525.3794555664062	223.75132751464844
539.0184936523438	224.31248474121094
331.82696533203125	225.5291290283203
340.0508728027344	227.08448791503906
433.9872131347656	227.40826416015625
421.4090270996094	228.0547637939453
376.2641906738281	229.45919799804688
487.3776550292969	228.8274688720703
544.4351806640625	230.12509155273438
651.7399291992188	231.4517364501953
579.3941040039062	232.3564910888672
437.7971496582031	232.80621337890625
459.79296875	232.96493530273438
513.184814453125	234.82882690429688
448.31591796875	236.0790557861328
658.533203125	237.2456817626953
171.7646484375	238.10423278808594
572.0304565429688	238.58689880371094
475.7110595703125	240.6600799560547
422.68328857421875	242.21636962890625
631.2794799804688	242.27035522460938
673.60595703125	242.18568420410156
598.7933959960938	242.6446075439453
453.8980407714844	244.61892700195312
344.2433776855469	246.1528778076172
556.5438842773438	248.32374572753906
649.9180908203125	248.38058471679688
686.84765625	250.1769561767578
544.5665283203125	251.03701782226562
557.4961547851562	259.664794921875
450.2744140625	259.9661560058594
615.1514892578125	259.6908874511719
443.18695068359375	262.1397399902344
845.51806640625	261.6181640625
584.8594360351562	263.079345703125
353.80096435546875	263.85516357421875
435.3816833496094	265.7010498046875
100.36875915527344	267.215087890625
293.5987243652344	267.9189147949219
561.7756958007812	268.9889831542969
393.0160217285156	271.1636657714844
782.3770751953125	273.9656982421875
543.7420043945312	276.9646301269531
567.126953125	277.4445495605469
630.7101440429688	277.3294677734375
639.0342407226562	278.450439453125
449.85308837890625	279.45074462890625
121.6053237915039	280.9046325683594
483.8218688964844	284.0216064453125
301.76861572265625	284.7821350097656
845.0247192382812	286.4637756347656
436.1629638671875	287.4300842285156
448.6836853027344	288.7663269042969
639.133544921875	288.6961975097656
445.4595642089844	289.64776611328125
185.6218719482422	291.1158752441406
98.47557067871094	292.9189147949219
661.313720703125	292.95562744140625
484.4916687011719	293.74786376953125
553.7904663085938	294.3600769042969
821.0715942382812	295.4233703613281
570.650390625	298.71728515625
505.3983154296875	301.6531066894531
560.3388061523438	300.481201171875
467.0653991699219	302.05450439453125
614.2142944335938	301.5062561035156
843.257568359375	302.8648681640625
419.0261535644531	304.5072326660156
561.0347290039062	309.1957092285156
821.4754638671875	308.5761413574219
501.0881042480469	310.1725769042969
604.0636596679688	312.15594482421875
739.0890502929688	314.07391357421875
670.7616577148438	314.829345703125
555.6569213867188	317.35736083984375
857.6646728515625	317.1173400878906
603.5194091796875	319.6589050292969
681.0206909179688	320.4990234375
692.8124389648438	319.4698181152344
495.08251953125	320.5523681640625
485.233154296875	321.64044189453125
587.2894897460938	325.79815673828125
801.947265625	329.12646484375
533.8895874023438	333.8165283203125
566.8242797851562	336.8829040527344
574.5634155273438	338.4914245605469
758.5611572265625	337.60125732421875
455.1974182128906	338.7248840332031
737.6122436523438	341.57794189453125
766.8436279296875	342.07440185546875
782.5250244140625	345.266845703125
708.8634643554688	347.21636962890625
575.060302734375	347.9615478515625
728.0661010742188	352.6057434082031
581.9317626953125	356.1432189941406
722.437255859375	358.9189453125
774.8779296875	358.99822998046875
414.1959228515625	364.47174072265625
428.5863952636719	364.0664367675781
890.9019775390625	367.8045959472656
560.032958984375	369.42218017578125
418.4763488769531	372.7867126464844
427.8639831542969	372.9599609375
609.4861450195312	373.0494079589844
436.41339111328125	373.85614013671875
280.1508483886719	390.719482421875
601.1331787109375	390.78704833984375
721.1195068359375	396.5285949707031
705.863525390625	400.0959167480469
223.6771240234375	409.6050720214844
238.7513885498047	414.0256042480469
579.10205078125	418.8465270996094
464.1213684082031	423.191650390625
472.40948486328125	423.677734375
599.3264770507812	428.6559753417969
448.3606262207031	432.6871337890625
594.2933349609375	444.385986328125
507.4875793457031	451.73187255859375
436.4952392578125	455.40069580078125
439.4375915527344	462.8902893066406
567.1637573242188	513.013916015625
425.150146484375	536.3407592773438
513.9830322265625	537.1672973632812
561.4968872070312	542.1914672851562
417.5740051269531	548.3935546875
508.88299560546875	633.7078247070312
493.892822265625	709.4639282226562
563.6651000976562	739.3599243164062
649.7778930664062	740.7439575195312
613.6780395507812	752.4246826171875
643.234619140625	753.3401489257812
651.6199340820312	762.9911499023438
630.3515625	764.440185546875
675.0325317382812	765.0781860351562
621.18896484375	765.9609985351562
572.6439208984375	766.9485473632812
601.7066650390625	769.4932250976562
643.885986328125	769.6651000976562
684.046142578125	770.1813354492188
666.4456176757812	771.08447265625
660.8828735351562	773.8582763671875
652.211181640625	775.2503662109375
637.43603515625	776.9039916992188
645.675048828125	779.4940795898438
518.02685546875	795.4111938476562
597.21728515625	795.3770141601562
705.6051635742188	794.2313842773438
627.3804321289062	795.338623046875
650.0978393554688	797.0711059570312
528.0421142578125	801.8067016601562
598.1600341796875	803.3381958007812
606.5804443359375	803.7350463867188
637.1657104492188	806.3416137695312
617.6300659179688	807.5794677734375
707.8610229492188	809.353515625
698.677978515625	811.533935546875
490.49456787109375	842.1802978515625
693.0816040039062	882.235107421875
680.9837036132812	908.9825439453125
670.5390625	914.6963500976562
518.3500366210938	959.2005615234375
512.4537963867188	1019.101806640625
511.3412780761719	1027.792236328125
494.3572082519531	1029.863037109375
516.5300903320312	1036.049072265625
467.10308837890625	1037.5718994140625
469.0217590332031	1046.118408203125
490.1431884765625	1046.0262451171875
520.6077880859375	1045.6295166015625
505.6126403808594	1047.093505859375
474.583251953125	1052.856201171875
512.9812622070312	1053.8138427734375
529.39501953125	1053.64599609375
522.0040893554688	1058.7733154296875
488.6549377441406	1062.516357421875
512.55224609375	1063.477783203125
497.21270751953125	1063.723876953125
467.39422607421875	1065.546875
481.4456787109375	1066.0958251953125
471.10174560546875	1072.6939697265625
463.77349853515625	1074.694091796875
482.28656005859375	1079.5960693359375
476.009033203125	1086.0880126953125
117.44596099853516	1086.6236572265625
529.8999633789062	1086.606201171875
526.2824096679688	1094.3280029296875
480.37054443359375	1095.5625
531.379150390625	1097.419921875
524.572998046875	1109.25732421875
150.73764038085938	1128.9029541015625
522.7305908203125	1135.5521240234375
380.2109680175781	110.93909454345703
367.34295654296875	163.56753540039062
486.3774108886719	188.38705444335938
780.9092407226562	191.84278869628906
455.23028564453125	225.95852661132812
336.151123046875	245.6609344482422
549.7182006835938	301.9822998046875
581.627685546875	746.7680053710938
663.6671752929688	755.7120971679688
185.8675079345703	57.68171310424805
200.32081604003906	59.376708984375
223.11732482910156	58.8572883605957
450.99981689453125	60.113731384277344
427.4400329589844	61.18918991088867
462.75946044921875	61.29326629638672
484.0739440917969	60.86090087890625
299.70660400390625	62.015525817871094
599.8558349609375	61.53111267089844
100.22611236572266	63.378421783447266
536.5267333984375	62.586143493652344
525.9381713867188	65.43600463867188
412.3960876464844	65.39356994628906
517.0307006835938	65.82283782958984
583.65087890625	66.16401672363281
248.38124084472656	67.48160552978516
282.9608154296875	70.63956451416016
630.5913696289062	72.01387023925781
857.1676635742188	72.80891418457031
791.762451171875	73.48636627197266
475.3661193847656	74.96636199951172
158.0074920654297	76.4127426147461
246.0605926513672	78.44464874267578
385.0628662109375	83.1669921875
641.0565185546875	83.79579162597656
237.1548614501953	86.60232543945312
360.0950622558594	87.71332550048828
261.6996765136719	90.24716186523438
79.02774810791016	91.5196533203125
352.65716552734375	92.46440124511719
478.07598876953125	95.23439025878906
464.06683349609375	97.21500396728516
654.857177734375	96.77944946289062
402.0144348144531	97.87154388427734
101.02082061767578	100.47773742675781
239.5018768310547	101.01414489746094
325.4832458496094	101.82250213623047
416.2038879394531	104.9004135131836
721.4205322265625	106.19840240478516
403.22003173828125	106.67219543457031
218.48829650878906	111.29685974121094
386.4752197265625	110.51626586914062
412.3825378417969	115.83710479736328
455.4651794433594	117.32308959960938
360.6153869628906	117.9350814819336
159.8369598388672	122.96207427978516
687.3737182617188	124.29076385498047
345.5338134765625	125.01811981201172
440.7178955078125	126.32979583740234
615.2854614257812	126.70731353759766
247.9849090576172	130.07998657226562
206.17050170898438	133.43492126464844
716.9395751953125	135.43569946289062
410.8318786621094	136.27439880371094
211.6540069580078	137.9454803466797
271.3869934082031	138.45294189453125
510.63104248046875	138.4650115966797
355.14166259765625	140.58279418945312
436.2525939941406	145.06834411621094
424.67340087890625	145.8190460205078
385.26080322265625	147.0850372314453
686.2610473632812	147.4635467529297
645.5849609375	150.77638244628906
698.1893310546875	151.07411193847656
676.135498046875	153.92442321777344
764.5507202148438	154.96072387695312
680.1624145507812	157.65086364746094
753.7855224609375	157.4480438232422
787.2420043945312	159.06410217285156
745.36181640625	160.9694061279297
281.2037658691406	161.58810424804688
365.2673034667969	161.5211639404297
699.42041015625	162.08863830566406
389.6836853027344	163.7761688232422
584.225341796875	163.53631591796875
260.2635192871094	164.60203552246094
651.5403442382812	166.43740844726562
678.0068359375	166.57318115234375
398.32220458984375	168.777587890625
791.1385498046875	171.98085021972656
448.14190673828125	173.25286865234375
504.8668212890625	173.5320281982422
387.43475341796875	174.3042755126953
490.637451171875	176.4358367919922
287.7138366699219	178.2029266357422
352.3618469238281	180.10939025878906
584.8825073242188	180.23117065429688
632.2280883789062	181.04742431640625
159.41958618164062	182.3712921142578
572.09814453125	181.93771362304688
260.06884765625	183.60958862304688
547.7611083984375	185.06983947753906
536.4983520507812	186.15576171875
147.54502868652344	186.9368438720703
592.7846069335938	186.75489807128906
765.1920776367188	187.37875366210938
655.1890258789062	188.05630493164062
475.7945251464844	189.20932006835938
346.4674072265625	190.51268005371094
577.5457763671875	193.0234832763672
563.3453369140625	193.85658264160156
666.9984741210938	195.30677795410156
690.8278198242188	194.7352752685547
568.6414184570312	196.6157989501953
418.1799621582031	198.14410400390625
428.9785461425781	197.8409423828125
481.75341796875	198.1221466064453
344.6314392089844	199.35252380371094
493.0830993652344	199.6056365966797
765.9313354492188	199.9879150390625
776.0493774414062	200.3847198486328
626.5348510742188	201.04177856445312
527.8775024414062	203.6527557373047
610.93017578125	203.79339599609375
660.25732421875	204.3876953125
480.7775573730469	206.69076538085938
518.3377075195312	206.77999877929688
542.9613037109375	206.52415466308594
286.10589599609375	208.46937561035156
783.7909545898438	208.35606384277344
422.67315673828125	210.49639892578125
551.5361328125	210.4824676513672
638.0498657226562	209.86126708984375
848.44140625	211.4851837158203
533.8436889648438	211.6768341064453
576.561279296875	213.7259979248047
496.34979248046875	214.67201232910156
132.97767639160156	215.59275817871094
474.55731201171875	216.7742919921875
377.2940979003906	218.007080078125
484.07501220703125	219.47203063964844
463.4833679199219	220.2126922607422
621.6424560546875	219.62925720214844
562.7933349609375	220.82557678222656
538.7053833007812	223.1563720703125
496.7737121582031	225.23294067382812
590.9818115234375	225.2198486328125
552.4428100585938	226.2047576904297
420.9810485839844	227.3361358642578
375.7068176269531	230.01316833496094
545.7449340820312	229.68260192871094
580.2105102539062	231.18370056152344
436.56732177734375	232.05946350097656
512.5209350585938	233.41348266601562
338.721923828125	234.03399658203125
451.3758544921875	235.20899963378906
659.9703979492188	236.1891632080078
172.96249389648438	238.0117645263672
560.828125	237.54283142089844
648.544921875	238.11972045898438
632.5263671875	240.22024536132812
673.3278198242188	240.49957275390625
598.392822265625	240.93345642089844
537.6087036132812	241.86026000976562
571.9214477539062	241.7098388671875
345.9150085449219	244.9683380126953
315.3072814941406	245.99542236328125
623.6929321289062	246.21868896484375
555.5195922851562	246.8905487060547
658.082275390625	247.49375915527344
686.0072631835938	249.47320556640625
422.8372497558594	251.3960418701172
303.34674072265625	252.20521545410156
544.9573364257812	252.37396240234375
389.61199951171875	256.485107421875
577.82666015625	257.3062744140625
589.70751953125	256.4628601074219
331.9421081542969	257.5013732910156
558.0869140625	258.52313232421875
614.028564453125	260.2322692871094
450.7181701660156	261.5543212890625
845.0578002929688	262.0076904296875
353.1175842285156	263.4649963378906
441.9219665527344	262.5753479003906
435.64404296875	266.21246337890625
100.4110107421875	266.9450988769531
573.0680541992188	266.81005859375
452.28948974609375	269.8587341308594
547.7413940429688	268.6110534667969
561.2440185546875	268.76861572265625
123.43988800048828	270.2860107421875
392.7694091796875	270.2975769042969
782.0185546875	272.87579345703125
181.6464385986328	275.9657897949219
543.8649291992188	277.0032043457031
638.7870483398438	279.1112976074219
282.7731628417969	280.3780822753906
567.8823852539062	279.5908508300781
122.1203384399414	281.29510498046875
663.752197265625	281.1952209472656
300.85430908203125	284.48541259765625
484.5414123535156	284.44580078125
311.3098449707031	284.7084655761719
414.7593688964844	285.9688720703125
844.44921875	286.43695068359375
436.2405090332031	287.5831604003906
638.704345703125	286.87982177734375
184.22207641601562	289.44708251953125
446.88031005859375	289.77276611328125
497.7900085449219	290.55645751953125
556.0595092773438	292.1504821777344
646.0569458007812	292.14642333984375
98.15614318847656	293.230224609375
473.0845031738281	294.5040283203125
660.6998901367188	294.5124206542969
568.3319091796875	298.69683837890625
560.4094848632812	300.33001708984375
547.2511596679688	301.0717468261719
580.0266723632812	301.1172180175781
614.8748779296875	300.76385498046875
505.0658874511719	301.5352478027344
843.2193603515625	301.7024841308594
419.3951110839844	303.9131164550781
671.8599243164062	304.46417236328125
468.94256591796875	305.887939453125
821.6544189453125	306.7140197753906
500.4925231933594	309.5513000488281
558.8992309570312	310.03662109375
65.00605010986328	312.5403137207031
669.0460205078125	314.6977844238281
740.1182861328125	316.1676025390625
856.2333984375	315.69110107421875
206.0042266845703	319.3221740722656
473.0096435546875	318.6002197265625
495.5997009277344	319.9261779785156
603.380126953125	320.9074401855469
681.6282958984375	320.9688720703125
485.4162292480469	322.7096252441406
112.67811584472656	324.8156433105469
587.1255493164062	325.5223388671875
803.1187744140625	327.6983337402344
565.8172607421875	337.1438903808594
756.6902465820312	336.5309143066406
455.5165710449219	337.7447509765625
738.721435546875	339.8983459472656
767.3424682617188	342.3507385253906
524.9217529296875	345.208251953125
576.4874267578125	346.9792785644531
707.5217895507812	346.73193359375
720.9950561523438	349.4805908203125
331.0853271484375	349.7242431640625
524.1784057617188	350.08843994140625
727.298095703125	351.3474426269531
308.03314208984375	354.88629150390625
775.322265625	359.1044616699219
892.0220336914062	358.5296325683594
720.7966918945312	359.63702392578125
563.2659912109375	361.00079345703125
429.0806579589844	363.1404724121094
413.263427734375	363.5775146484375
323.8884582519531	365.7607116699219
889.5975341796875	367.88653564453125
146.50674438476562	368.6741943359375
558.216064453125	370.1728515625
873.563720703125	371.0711364746094
435.893310546875	373.416015625
610.7418823242188	373.52105712890625
417.8991394042969	373.8241271972656
876.9346313476562	374.9390563964844
850.266357421875	376.43817138671875
852.5925903320312	380.1206970214844
839.37060546875	382.7345275878906
265.27764892578125	390.1745300292969
280.6479187011719	390.061767578125
601.3235473632812	390.7740173339844
724.108154296875	394.3009338378906
756.1689453125	395.2490539550781
705.31005859375	398.320068359375
247.50025939941406	401.2212829589844
712.2120361328125	404.4167785644531
687.0874633789062	409.90277099609375
221.98770141601562	410.9778747558594
238.8220672607422	415.4068908691406
579.3269653320312	419.2306213378906
594.1103515625	419.8973388671875
589.8860473632812	423.0930480957031
464.0853271484375	423.64276123046875
473.6670837402344	424.5005798339844
582.0468139648438	428.0294189453125
600.4317016601562	428.6352233886719
448.4910583496094	433.0798034667969
591.44482421875	435.501953125
456.77764892578125	441.2396240234375
596.7977905273438	442.5892639160156
508.15484619140625	451.8729248046875
434.80377197265625	453.9532470703125
439.07257080078125	463.5652160644531
433.0029602050781	507.6830749511719
568.263916015625	513.2843627929688
562.103271484375	526.6527099609375
514.360107421875	536.1898803710938
561.7479248046875	542.0518188476562
415.7816467285156	549.1116943359375
512.814208984375	576.5399169921875
578.1099243164062	610.7001953125
578.8221435546875	617.75537109375
506.9843444824219	633.6328735351562
524.579833984375	635.8861083984375
515.672119140625	638.5072021484375
493.77099609375	725.9759521484375
565.5759887695312	737.7750244140625
639.013671875	742.18310546875
649.640380859375	741.8716430664062
619.50244140625	745.6898803710938
581.4203491210938	747.7755126953125
629.386962890625	749.1900634765625
643.7905883789062	753.217529296875
655.1822509765625	752.7289428710938
611.8807983398438	753.5765991210938
672.1934814453125	758.6141967773438
630.622802734375	762.575927734375
651.2385864257812	763.1246337890625
674.5347290039062	763.1658935546875
574.0410766601562	765.7120361328125
620.7839965820312	766.5703125
662.8169555664062	767.4334716796875
600.7730712890625	768.7601318359375
685.4500732421875	769.6219482421875
615.4244384765625	784.0577392578125
653.5427856445312	784.9414672851562
695.0126953125	788.3446044921875
596.4583740234375	794.0380249023438
518.7556762695312	794.8185424804688
627.145751953125	797.2579956054688
528.1734619140625	801.2756958007812
608.266845703125	802.4345703125
597.1111450195312	804.3259887695312
636.2828369140625	806.326416015625
707.299560546875	807.4354858398438
617.2919311523438	808.3511962890625
698.5423583984375	812.4918212890625
666.3139038085938	833.453369140625
490.4635314941406	841.1041870117188
494.9860534667969	854.9133911132812
665.9959106445312	871.293701171875
691.3106079101562	883.7921752929688
507.7436828613281	895.1337890625
